,len_01_norm_unicode,len_01_norm_unicode,len_02_dehyphen,len_02_dehyphen,len_03_strip_summary,len_03_strip_summary,len_04_smart_join,len_04_smart_join,len_05_cut_from_od,len_05_cut_from_od,len_06_norm_orden_dia,len_06_norm_orden_dia,len_07_strip_roster_stage,len_07_strip_roster_stage,len_08_strip_procedural,len_08_strip_procedural,len_09_postfix,len_09_postfix,len_10_after_legal_cut,len_10_after_legal_cut,len_11_final,len_11_final,n_legal_blocks,n_legal_blocks,ratio_after_legal,ratio_after_legal,ratio_after_procedural,ratio_after_procedural,ratio_after_summary,ratio_after_summary
run_label,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev,curr,prev
file_name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48_2018-10-10_crr.txt,813416,813416,813416,813416,658811,658811,657703,657703,452604,452604,452604,452604,452568,452568,452568,452568,452556,452556,279195,279195,279195,279195,3,3,0.6169291756158354,0.6169291756158354,1.0,1.0,0.8099312037137208,0.8099312037137208
48_2018-10-10_crr_5969.txt,183265,183265,183265,183265,181762,181762,181717,181717,55054,55054,55054,55054,55054,55054,55054,55054,55042,55042,55042,55042,55042,55042,0,0,1.0,1.0,1.0,1.0,0.9917987613565056,0.9917987613565056
48_2018-10-16_crr.txt,283798,283798,283798,283798,280235,280235,280157,280157,280157,280157,280083,280083,270842,270842,269899,269899,266393,266393,149028,149028,149028,149028,6,6,0.5594291141283743,0.5594291141283743,0.9965182652616654,0.9965182652616654,0.9874452955975728,0.9874452955975728
48_2018-10-16_crr_5964.txt,53382,53382,53382,53382,53382,53382,53370,53370,53370,53370,53327,53327,1580,1580,1580,1580,1580,1580,1580,1580,1581,1581,0,0,1.0,1.0,1.0,1.0,1.0,1.0
48_2018-10-17_crr.txt,553379,553379,553379,553379,548935,548935,548831,548831,111855,111855,111855,111855,111849,111849,111849,111849,111849,111849,111849,111849,111849,111849,0,0,1.0,1.0,1.0,1.0,0.9919693374703412,0.9919693374703412
48_2018-10-18_crr.txt,460869,460869,460869,460869,457651,457651,457558,457558,457558,457558,457430,457430,1448,1448,1428,1428,1288,1288,1288,1288,1289,1289,0,0,1.0,1.0,0.9861878453038674,0.9861878453038674,0.9930175386064152,0.9930175386064152
48_2018-10-24_crr.txt,203342,203342,203342,203342,203342,203342,203293,203293,203293,203293,203207,203207,198871,198871,198061,198061,193761,193761,162852,162852,162852,162852,2,2,0.8404787341105795,0.8404787341105795,0.9959270079599338,0.9959270079599338,1.0,1.0
48_2018-10-25_crr.txt,36528,36528,36528,36528,34256,34256,34249,34249,34249,34249,33765,33765,3785,3785,3765,3765,2213,2213,2213,2213,2214,2214,0,0,1.0,1.0,0.9947159841479524,0.9947159841479524,0.9378011388523873,0.9378011388523873
48_2018-11-06_crr.txt,170047,170047,170047,170047,166554,166554,166487,166487,166487,166487,166408,166408,22939,22939,22919,22919,21993,21993,17843,17843,17843,17843,1,1,0.8113035965989178,0.8113035965989178,0.9991281224116134,0.9991281224116134,0.9794586202638094,0.9794586202638094
48_2018-11-07_crr.txt,1119261,1119261,1119261,1119261,1117101,1117101,1117194,1117194,674368,674368,674368,674368,674339,674339,674339,674339,674316,674316,480625,480625,480625,480625,3,3,0.7127592997941617,0.7127592997941617,1.0,1.0,0.998070155218488,0.998070155218488
48_2018-11-13_crr.txt,189760,189760,189760,189760,189760,189760,189706,189706,189706,189706,185808,185808,6826,6826,6806,6806,6506,6506,6506,6506,6507,6507,0,0,1.0,1.0,0.9970700263697628,0.9970700263697628,1.0,1.0
48_2018-11-14_crr.txt,187177,187177,187177,187177,182108,182108,182062,182062,182062,182062,181869,181869,175475,175475,174691,174691,169922,169922,164439,164439,164439,164439,3,3,0.9677322536222502,0.9677322536222502,0.99553212708363,0.99553212708363,0.9729186812482304,0.9729186812482304
48_2018-11-22_crr.txt,280302,280302,280302,280302,278198,278198,278129,278129,41887,41887,41887,41887,41875,41875,41875,41875,41872,41872,26604,26604,26604,26604,1,1,0.6353649216660298,0.6353649216660298,1.0,1.0,0.9924938102475188,0.9924938102475188
48_2018-12-04_crr.txt,174848,174848,174848,174848,171380,171380,171292,171292,171292,171292,171236,171236,40352,40352,40332,40332,39558,39558,33074,33074,33074,33074,1,1,0.8360887810303858,0.8360887810303858,0.9995043616177636,0.9995043616177636,0.9801656295754028,0.9801656295754028
48_2018-12-05_crr.txt,121931,121931,121931,121931,121931,121931,121887,121887,121887,121887,120157,120157,15420,15420,15410,15410,15366,15366,6239,6239,6239,6239,3,3,0.4060262918130938,0.4060262918130938,0.9993514915693904,0.9993514915693904,1.0,1.0
48_2018-12-11_crr.txt,319439,319439,319439,319439,315698,315698,315623,315623,315623,315623,313586,313586,32758,32758,32748,32748,32705,32705,3257,3257,3257,3257,4,4,0.0995872190796514,0.0995872190796514,0.9996947310580622,0.9996947310580622,0.9882888438794262,0.9882888438794262
48_2018-12-11_crr_6000.txt,25002,25002,25002,25002,25002,25002,24992,24992,24992,24992,24951,24951,180,180,180,180,180,180,180,180,181,181,0,0,1.0,1.0,1.0,1.0,1.0,1.0
48_2018-12-12_crr.txt,468450,468450,468450,468450,328837,328837,328764,328764,49130,49130,49130,49130,49089,49089,49089,49089,49083,49083,22740,22740,22740,22740,4,4,0.4632968644948352,0.4632968644948352,1.0,1.0,0.7019681929768385,0.7019681929768385
48_2018-12-14_crr.txt,382541,382541,382541,382541,38700,38700,38675,38675,4107,4107,4107,4107,3854,3854,3844,3844,3650,3650,3650,3650,3650,3650,0,0,1.0,1.0,0.9974052932018682,0.9974052932018682,0.1011656266909952,0.1011656266909952
48_2018-12-20_crr.txt,161492,161492,161492,161492,161492,161492,161456,161456,161456,161456,160551,160551,148881,148881,148151,148151,142117,142117,119341,119341,119341,119341,3,3,0.8397376809248718,0.8397376809248718,0.9950967551265776,0.9950967551265776,1.0,1.0
48_2018-12-27_crr.txt,1016740,1016740,1016740,1016740,556219,556219,556092,556092,300825,300825,300825,300825,300820,300820,300820,300820,300819,300819,289537,289537,289536,289536,1,1,0.962495720017685,0.962495720017685,1.0,1.0,0.5470611955858922,0.5470611955858922
48_2019-03-01_crr.txt,138141,138141,138141,138141,138141,138141,138115,138115,138115,138115,138068,138068,13,13,13,13,13,13,13,13,14,14,0,0,1.0,1.0,1.0,1.0,1.0,1.0
48_2019-03-06_crr.txt,148033,148033,148033,148033,144597,144597,144579,144579,144579,144579,144515,144515,59023,59023,59003,59003,58562,58562,40443,40443,40443,40443,5,5,0.6906014138861377,0.6906014138861377,0.9996611490435932,0.9996611490435932,0.9767889592185526,0.9767889592185526
48_2019-03-12_crr.txt,112675,112675,112675,112675,109180,109180,109154,109154,109154,109154,109095,109095,4903,4903,4883,4883,3915,3915,3915,3915,3916,3916,0,0,1.0,1.0,0.9959208647766672,0.9959208647766672,0.968981584202352,0.968981584202352
48_2019-03-13_crr.txt,142482,142482,142482,142482,132638,132638,132601,132601,132601,132601,132536,132536,128163,128163,127106,127106,125459,125459,125459,125459,125460,125460,0,0,1.0,1.0,0.9917526899339124,0.9917526899339124,0.930910571159866,0.930910571159866
48_2019-03-29_crr.txt,214229,214229,214229,214229,210637,210637,210620,210620,172385,172385,172385,172385,138290,138290,137931,137931,135866,135866,103181,103181,103181,103181,4,4,0.759432087497976,0.759432087497976,0.997404006074192,0.997404006074192,0.9832328956397126,0.9832328956397126
48_2019-04-02_crr.txt,475611,475611,475611,475611,473133,473133,473043,473043,199633,199633,199633,199633,199511,199511,199511,199511,198687,198687,194084,194084,194084,194084,2,2,0.9768329080412912,0.9768329080412912,1.0,1.0,0.9947898597803668,0.9947898597803668
48_2019-04-03_crr.txt,125701,125701,125701,125701,125701,125701,125657,125657,125657,125657,125616,125616,119749,119749,118948,118948,115550,115550,60591,60591,60591,60591,10,10,0.5243704024231934,0.5243704024231934,0.9933110088601992,0.9933110088601992,1.0,1.0
48_2019-04-09_crr.txt,106724,106724,106724,106724,104006,104006,103968,103968,103968,103968,103069,103069,28191,28191,28181,28181,28082,28082,3841,3841,3841,3841,4,4,0.1367780072644398,0.1367780072644398,0.9996452768614096,0.9996452768614096,0.9745324388141374,0.9745324388141374
48_2019-04-10_crr.txt,466631,466631,466631,466631,462237,462237,462196,462196,167130,167130,167130,167130,167115,167115,167115,167115,167115,167115,45294,45294,45294,45294,3,3,0.2710349160757562,0.2710349160757562,1.0,1.0,0.9905835660296894,0.9905835660296894
48_2019-05-07_crr.txt,184226,184226,184226,184226,184226,184226,184171,184171,184171,184171,182294,182294,64547,64547,64527,64527,64254,64254,41683,41683,41683,41683,4,4,0.6487222585364335,0.6487222585364335,0.9996901482640556,0.9996901482640556,1.0,1.0
48_2019-05-07_crr_6032.txt,21930,21930,21930,21930,21155,21155,21148,21148,21148,21148,21148,21148,51,51,51,51,51,51,51,51,52,52,0,0,1.0,1.0,1.0,1.0,0.9646602827177384,0.9646602827177384
48_2019-05-08_crr.txt,126864,126864,126864,126864,123264,123264,123220,123220,123220,123220,121357,121357,116847,116847,115832,115832,114349,114349,106094,106094,106094,106094,3,3,0.9278087259180228,0.9278087259180228,0.9913134269600418,0.9913134269600418,0.9716231555051078,0.9716231555051078
48_2019-05-09_crr.txt,336242,336242,336242,336242,312259,312259,312219,312219,267717,267717,267717,267717,266195,266195,265985,265985,258824,258824,258824,258824,258824,258824,0,0,1.0,1.0,0.9992111046413344,0.9992111046413344,0.9286733959469669,0.9286733959469669
48_2019-05-14_crr.txt,177947,177947,177947,177947,174291,174291,174256,174256,26664,26664,26664,26664,26659,26659,26659,26659,26659,26659,22758,22758,22758,22758,1,1,0.8536704302486965,0.8536704302486965,1.0,1.0,0.9794545566938472,0.9794545566938472
48_2019-05-15_crr.txt,180489,180489,180489,180489,177938,177938,177864,177864,177864,177864,176533,176533,53073,53073,53053,53053,52774,52774,4280,4280,4280,4280,9,9,0.0811005419335278,0.0811005419335278,0.9996231605524466,0.9996231605524466,0.9858661746699244,0.9858661746699244
48_2019-05-22_crr.txt,767531,767531,767531,767531,551439,551439,551371,551371,64567,64567,64567,64567,64567,64567,64567,64567,64567,64567,64567,64567,64567,64567,0,0,1.0,1.0,1.0,1.0,0.7184582772552509,0.7184582772552509
48_2019-06-04_crr.txt,105172,105172,105172,105172,68892,68892,68859,68859,68859,68859,68199,68199,61686,61686,61545,61545,60682,60682,42677,42677,42677,42677,4,4,0.7032892785339969,0.7032892785339969,0.9977142301332556,0.9977142301332556,0.6550412657361275,0.6550412657361275
48_2019-06-05_crr.txt,90561,90561,90561,90561,86789,86789,86756,86756,86756,86756,84944,84944,80546,80546,80157,80157,79271,79271,76210,76210,76210,76210,2,2,0.9613856265216788,0.9613856265216788,0.9951704615995828,0.9951704615995828,0.958348516469562,0.958348516469562
48_2019-06-11_crr.txt,224144,224144,224144,224144,220793,220793,220742,220742,199211,199211,199211,199211,65040,65040,65020,65020,64515,64515,12492,12492,12492,12492,7,7,0.193629388514299,0.193629388514299,0.9996924969249692,0.9996924969249692,0.9850497894210865,0.9850497894210865
48_2019-06-12_crr.txt,248832,248832,248832,248832,246387,246387,246344,246344,76047,76047,76047,76047,76010,76010,76010,76010,75998,75998,37343,37343,37343,37343,6,6,0.4913681938998395,0.4913681938998395,1.0,1.0,0.9901740933641976,0.9901740933641976
48_2019-07-02_crr.txt,100142,100142,100142,100142,96314,96314,96269,96269,96269,96269,94551,94551,52100,52100,52080,52080,51905,51905,24508,24508,24508,24508,6,6,0.4721703111453617,0.4721703111453617,0.999616122840691,0.999616122840691,0.9617742805216593,0.9617742805216593
48_2019-07-03_crr.txt,90814,90814,90814,90814,90814,90814,90778,90778,90778,90778,90219,90219,25938,25938,25928,25928,25843,25843,21979,21979,21979,21979,1,1,0.8504817552141779,0.8504817552141779,0.9996144652633202,0.9996144652633202,1.0,1.0
48_2019-07-09_crr.txt,57808,57808,57808,57808,54758,54758,54723,54723,54723,54723,54029,54029,16571,16571,16551,16551,16480,16480,4189,4189,4189,4189,5,5,0.2541868932038835,0.2541868932038835,0.9987930722346268,0.9987930722346268,0.9472391364517022,0.9472391364517022
48_2019-07-10_crr.txt,45903,45903,45903,45903,42512,42512,42486,42486,42486,42486,40723,40723,3203,3203,3203,3203,3197,3197,310,310,310,310,1,1,0.0969659055364404,0.0969659055364404,1.0,1.0,0.9261268326688888,0.9261268326688888
48_2019-07-10_crr_6061.txt,53447,53447,53447,53447,52440,52440,52431,52431,52431,52431,52326,52326,114,114,114,114,114,114,114,114,115,115,0,0,1.0,1.0,1.0,1.0,0.9811589050835408,0.9811589050835408
48_2019-07-16_crr.txt,153545,153545,153545,153545,153545,153545,153492,153492,153492,153492,153451,153451,55196,55196,55176,55176,54582,54582,17405,17405,17405,17405,3,3,0.3188780183943424,0.3188780183943424,0.9996376549025292,0.9996376549025292,1.0,1.0
48_2019-07-17_crr.txt,74713,74713,74713,74713,72175,72175,72142,72142,72142,72142,70439,70439,24298,24298,24288,24288,24149,24149,1280,1280,1280,1280,5,5,0.0530042651869642,0.0530042651869642,0.9995884434932916,0.9995884434932916,0.9660300081645764,0.9660300081645764
48_2019-08-06_crr.txt,267139,267139,267139,267139,262271,262271,262195,262195,42250,42250,42250,42250,42250,42250,42250,42250,42250,42250,42250,42250,42250,42250,0,0,1.0,1.0,1.0,1.0,0.9817772769981172,0.9817772769981172
48_2019-08-07_crr.txt,262874,262874,262874,262874,261207,261207,261141,261141,261141,261141,260849,260849,1169,1169,1169,1169,1169,1169,40,40,40,40,1,1,0.0342172797262617,0.0342172797262617,1.0,1.0,0.9936585588532908,0.9936585588532908
48_2019-08-13_crr.txt,241314,241314,241314,241314,237860,237860,237751,237751,237751,237751,237112,237112,227892,227892,227036,227036,221206,221206,133348,133348,133348,133348,22,22,0.6028227082448034,0.6028227082448034,0.99624383479894,0.99624383479894,0.9856866986581798,0.9856866986581798
48_2019-08-14_crr.txt,284448,284448,284448,284448,282272,282272,282239,282239,63990,63990,63990,63990,63970,63970,63970,63970,63964,63964,14176,14176,14176,14176,5,5,0.2216246638734288,0.2216246638734288,1.0,1.0,0.9923500956238048,0.9923500956238048
48_2019-09-03_crr.txt,244091,244091,244091,244091,241994,241994,241958,241958,211441,211441,211441,211441,76698,76698,76678,76678,76584,76584,46479,46479,46479,46479,3,3,0.6069022250078345,0.6069022250078345,0.999739237007484,0.999739237007484,0.9914089417471352,0.9914089417471352
48_2019-09-03_crr_6082.txt,29628,29628,29628,29628,28734,28734,28726,28726,28726,28726,28493,28493,13,13,13,13,13,13,13,13,14,14,0,0,1.0,1.0,1.0,1.0,0.9698258404212232,0.9698258404212232
48_2019-09-04_crr.txt,297765,297765,297765,297765,294634,294634,294574,294574,21570,21570,21570,21570,21565,21565,21565,21565,21565,21565,12737,12737,12737,12737,2,2,0.5906329700904243,0.5906329700904243,1.0,1.0,0.989484996557688,0.989484996557688
48_2019-09-09_crr.txt,19739,19739,19739,19739,18251,18251,18240,18240,18240,18240,16841,16841,13818,13818,13445,13445,12529,12529,9743,9743,9743,9743,2,2,0.7776358847473861,0.7776358847473861,0.9730062237661022,0.9730062237661022,0.924616241957546,0.924616241957546
48_2019-09-09_crr_6090.txt,192088,192088,192088,192088,192088,192088,192028,192028,192028,192028,188298,188298,5044,5044,5024,5024,4637,4637,4637,4637,4638,4638,0,0,1.0,1.0,0.9960348929421096,0.9960348929421096,1.0,1.0
48_2019-09-10_crr.txt,1801832,1801832,1801832,1801832,1798992,1798992,1801682,1801682,1640618,1640618,1640618,1640618,1640538,1640538,1640538,1640538,1640526,1640526,1585290,1585290,1585290,1585290,8,8,0.9663303111319176,0.9663303111319176,1.0,1.0,0.9984238264166692,0.9984238264166692
48_2019-09-11_crr.txt,685529,685529,685529,685529,682816,682816,682744,682744,382212,382212,382212,382212,380678,380678,380308,380308,379205,379205,116481,116481,116481,116481,10,10,0.3071715826531823,0.3071715826531823,0.9990280499529788,0.9990280499529788,0.9960424723097052,0.9960424723097052
48_2019-09-12_crr.txt,1095930,1095930,1095930,1095930,934287,934287,934194,934194,719167,719167,719167,719167,716001,716001,715169,715169,709379,709379,363848,363848,363848,363848,33,33,0.5129105879931602,0.5129105879931602,0.998837990449734,0.998837990449734,0.8525060907174729,0.8525060907174729
48_2019-11-05_crr.txt,77831,77831,77831,77831,73795,73795,73783,73783,73783,73783,73159,73159,63005,63005,62657,62657,60255,60255,48345,48345,48345,48345,2,2,0.8023400547672392,0.8023400547672392,0.994476628838981,0.994476628838981,0.9481440557104496,0.9481440557104496
48_2019-12-17_crr.txt,299125,299125,299125,299125,299125,299125,296705,296705,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,193858,0,0,1.0,1.0,1.0,1.0,1.0,1.0
48_2019-12-17_crr_6105.txt,341795,341795,341795,341795,337856,337856,337805,337805,282441,282441,282441,282441,281207,281207,280628,280628,276096,276096,128848,128848,128848,128848,11,11,0.4666782568382012,0.4666782568382012,0.9979410185379454,0.9979410185379454,0.9884755482087216,0.9884755482087216
48_2019-12-18_crr.txt,70088,70088,70088,70088,66295,66295,66267,66267,66267,66267,66083,66083,60693,60693,59666,59666,57413,57413,55857,55857,55857,55857,1,1,0.9728981241182312,0.9728981241182312,0.9830787734994152,0.9830787734994152,0.9458823193699348,0.9458823193699348
48_2020-01-08_crr.txt,67440,67440,67440,67440,64757,64757,64729,64729,64729,64729,64729,64729,9747,9747,9727,9727,9557,9557,7348,7348,7348,7348,1,1,0.7688605210840221,0.7688605210840221,0.997948086590746,0.997948086590746,0.9602164887307236,0.9602164887307236
48_2020-02-13_crr.txt,29191,29191,29191,29191,28263,28851,28263,28819,28263,28819,28263,28819,28263,24007,28263,23872,28263,23116,28263,23116,28263,23116,0,0,1.0,1.0,1.0,0.994376640146624,1.0,0.9883525744236236
49_2021-10-12_crr.txt,144796,144796,144796,144796,144796,144796,144766,144766,144766,144766,144723,144723,24481,24481,24461,24461,23979,23979,6767,6767,6767,6767,4,4,0.2822052629384044,0.2822052629384044,0.9991830399085004,0.9991830399085004,1.0,1.0
49_2021-10-13_crr.txt,241929,241929,241929,241929,241168,241168,241127,241127,241127,241127,239002,239002,234633,234633,233558,233558,228864,228864,182941,182941,182941,182941,5,5,0.7993437150447428,0.7993437150447428,0.9954183767841692,0.9954183767841692,0.9968544490325674,0.9968544490325674
49_2021-10-19_crr.txt,37281,37281,37281,37281,35511,35511,35500,35500,35500,35500,35296,35296,27490,27490,27321,27321,26575,26575,17726,17726,17726,17726,4,4,0.6670178739416746,0.6670178739416746,0.993852309930884,0.993852309930884,0.9525227327593144,0.9525227327593144
49_2021-10-26_crr.txt,878122,878122,878122,878122,878122,878122,878032,878032,878032,878032,875991,875991,702815,702815,702805,702805,702606,702606,322009,322009,322009,322009,2,2,0.4583066469685712,0.4583066469685712,0.9999857715045922,0.9999857715045922,1.0,1.0
49_2021-11-03_crr.txt,161022,161022,161022,161022,156730,156730,156688,156688,8115,8115,8115,8115,8105,8105,8105,8105,8105,8105,2016,2016,2016,2016,1,1,0.2487353485502776,0.2487353485502776,1.0,1.0,0.9733452571698276,0.9733452571698276
49_2021-11-09_crr.txt,193540,193540,193540,193540,190763,190763,190733,190733,164522,164522,164522,164522,64309,64309,64289,64289,63510,63510,20949,20949,20949,20949,7,7,0.3298535663675012,0.3298535663675012,0.9996890015394424,0.9996890015394424,0.9856515449002792,0.9856515449002792
49_2021-11-10_crr.txt,164595,164595,164595,164595,159994,159994,159976,159976,149432,149432,149432,149432,71197,71197,71177,71177,71105,71105,9922,9922,9922,9922,5,5,0.1395401167287814,0.1395401167287814,0.99971908928747,0.99971908928747,0.9720465384732222,0.9720465384732222
49_2021-11-16_crr.txt,83939,83939,83939,83939,79295,79295,79284,79284,79284,79284,77258,77258,21934,21934,21817,21817,20856,20856,16523,16523,16523,16523,1,1,0.7922420406597622,0.7922420406597622,0.9946658156287044,0.9946658156287044,0.9446741085788488,0.9446741085788488
49_2021-11-17_crr.txt,111566,111566,111566,111566,107404,107404,107377,107377,107377,107377,105288,105288,100573,100573,100007,100007,97445,97445,69504,69504,69504,69504,6,6,0.7132638924521525,0.7132638924521525,0.9943722470245492,0.9943722470245492,0.9626947277844504,0.9626947277844504
49_2021-12-01_crr.txt,227391,227391,227391,227391,224801,224801,224706,224706,26577,26577,26577,26577,26567,26567,26567,26567,26567,26567,14209,14209,14209,14209,2,2,0.5348364512364964,0.5348364512364964,1.0,1.0,0.9886099273937844,0.9886099273937844
49_2021-12-07_crr.txt,148034,148034,148034,148034,148034,148034,147995,147995,127476,127476,127476,127476,35681,35681,35661,35661,35559,35559,10853,10853,10853,10853,3,3,0.3052110576787873,0.3052110576787873,0.9994394775931168,0.9994394775931168,1.0,1.0
49_2021-12-07_crr_6354.txt,148034,148034,148034,148034,148034,148034,147995,147995,127476,127476,127476,127476,35681,35681,35661,35661,35559,35559,10853,10853,10853,10853,3,3,0.3052110576787873,0.3052110576787873,0.9994394775931168,0.9994394775931168,1.0,1.0
49_2021-12-08_crr.txt,259134,259134,259134,259134,252885,252885,252826,252826,198295,198295,198295,198295,36374,36374,36354,36354,35541,35541,4489,4489,4489,4489,9,9,0.1263048310402071,0.1263048310402071,0.999450156705339,0.999450156705339,0.97588506332631,0.97588506332631
49_2021-12-09_crr.txt,504553,504553,504553,504553,501579,501579,501439,501439,501439,501439,501057,501057,493825,493825,492492,492492,485366,485366,463796,463796,463796,463796,2,2,0.9555593098816152,0.9555593098816152,0.9973006631904014,0.9973006631904014,0.9941056737349694,0.9941056737349694
49_2021-12-14_crr.txt,416209,416209,416209,416209,412543,412543,412462,412462,412462,412462,412346,412346,35895,35895,35885,35885,35709,35709,7138,7138,7138,7138,4,4,0.199893584250469,0.199893584250469,0.9997214096670846,0.9997214096670846,0.9911919252106514,0.9911919252106514
49_2021-12-15_crr.txt,266613,266613,266613,266613,259181,259181,259102,259102,27544,27544,27544,27544,27534,27534,27534,27534,27534,27534,6976,6976,6976,6976,2,2,0.2533594828212392,0.2533594828212392,1.0,1.0,0.9721243900334944,0.9721243900334944
49_2021-12-20_crr.txt,229838,229838,229838,229838,229432,229432,229381,229381,229381,229381,225026,225026,220891,220891,220331,220331,217595,217595,217595,217595,217596,217596,0,0,1.0,1.0,0.9974648129620493,0.9974648129620493,0.9982335384053116,0.9982335384053116
49_2021-12-21_crr.txt,189278,189278,189278,189278,185839,185839,185806,185806,185806,185806,185447,185447,13971,13971,13971,13971,13971,13971,13971,13971,13972,13972,0,0,1.0,1.0,1.0,1.0,0.9818309576390284,0.9818309576390284
49_2022-02-08_crr.txt,139927,139927,139927,139927,137241,137241,137229,137229,87568,87568,87568,87568,86728,86728,86109,86109,84315,84315,83205,83205,83205,83205,1,1,0.9868350827254936,0.9868350827254936,0.9928627432893644,0.9928627432893644,0.9808042765156118,0.9808042765156118
49_2022-03-01_crr.txt,122750,122750,122750,122750,122750,122750,122733,122733,122733,122733,122714,122714,18675,18675,18574,18574,16305,16305,16305,16305,16306,16306,0,0,1.0,1.0,0.9945917001338688,0.9945917001338688,1.0,1.0
49_2022-03-08_crr.txt,61615,61615,61615,61615,58898,58898,58880,58880,58880,58880,57033,57033,53132,53132,52604,52604,52075,52075,42264,42264,42264,42264,1,1,0.8115986557849256,0.8115986557849256,0.9900624858842128,0.9900624858842128,0.9559035949038384,0.9559035949038384
49_2022-03-09_crr.txt,121017,121017,121017,121017,115188,115188,115146,115146,115146,115146,113055,113055,14178,14178,14158,14158,13951,13951,4548,4548,4548,4548,2,2,0.3259981363343129,0.3259981363343129,0.9985893638030752,0.9985893638030752,0.9518332135154564,0.9518332135154564
49_2022-03-15_crr.txt,139181,139181,139181,139181,135152,135152,135135,135135,135135,135135,133175,133175,129050,129050,128726,128726,126510,126510,126510,126510,126510,126510,0,0,1.0,1.0,0.997489345215033,0.997489345215033,0.9710520832584908,0.9710520832584908
49_2022-03-22_crr.txt,218678,218678,218678,218678,215246,215246,215200,215200,215200,215200,214841,214841,207655,207655,207144,207144,201999,201999,191649,191649,191649,191649,3,3,0.9487621225847652,0.9487621225847652,0.9975391875948088,0.9975391875948088,0.9843056914733078,0.9843056914733078
49_2022-04-05_crr.txt,142646,142646,142646,142646,142646,142646,142621,142621,133838,133838,133838,133838,129189,129189,128889,128889,126361,126361,124522,124522,124522,124522,1,1,0.985446458954899,0.985446458954899,0.9976778208671016,0.9976778208671016,1.0,1.0
49_2022-04-06_crr.txt,232752,232752,232752,232752,227148,227148,227103,227103,227103,227103,227069,227069,219826,219826,219254,219254,213152,213152,205870,205870,205870,205870,4,4,0.9658365860981836,0.9658365860981836,0.9973979420086796,0.9973979420086796,0.9759228706949886,0.9759228706949886
49_2022-05-03_crr.txt,235493,235493,235493,235493,178592,178592,178563,178563,178563,178563,176874,176874,167053,167053,166840,166840,165547,165547,165547,165547,165548,165548,0,0,1.0,1.0,0.998724955553028,0.998724955553028,0.7583749835451584,0.7583749835451584
49_2022-05-04_crr.txt,82123,82123,82123,82123,78701,78701,78689,78689,78689,78689,78664,78664,18540,18540,18520,18520,17796,17796,17796,17796,17797,17797,0,0,1.0,1.0,0.9989212513484358,0.9989212513484358,0.9583307964881944,0.9583307964881944
49_2022-05-10_crr.txt,562736,562736,562736,562736,562252,562252,562190,562190,538045,538045,538045,538045,537121,537121,536374,536374,530943,530943,530943,530943,530943,530943,0,0,1.0,1.0,0.9986092519190276,0.9986092519190276,0.9991399164084046,0.9991399164084046
49_2022-05-11_crr.txt,174720,174720,174720,174720,166272,166272,166181,166181,166181,166181,164084,164084,60495,60495,60475,60475,60329,60329,17358,17358,17358,17358,10,10,0.2877223225977556,0.2877223225977556,0.999669394164807,0.999669394164807,0.9516483516483516,0.9516483516483516
49_2022-05-17_crr.txt,173153,173153,173153,173153,166471,166471,166416,166416,102322,102322,102322,102322,101712,101712,101515,101515,99813,99813,31063,31063,31063,31063,11,11,0.3112119663771252,0.3112119663771252,0.998063158722668,0.998063158722668,0.9614098514030944,0.9614098514030944
49_2022-05-18_crr.txt,66811,66811,66808,66808,66338,66338,66316,66316,66316,66316,66201,66201,16389,16389,16369,16369,15405,15405,10184,10184,10184,10184,3,3,0.6610840636157091,0.6610840636157091,0.9987796692903776,0.9987796692903776,0.992920327490982,0.992920327490982
49_2022-05-19_crr.txt,532736,532736,532736,532736,530908,530908,530829,530829,4408,4408,4408,4408,4172,4172,4162,4162,3971,3971,3971,3971,3971,3971,0,0,1.0,1.0,0.9976030680728668,0.9976030680728668,0.9965686568957232,0.9965686568957232
49_2022-06-01_crr.txt,130878,130878,130878,130878,127069,127069,127035,127035,127035,127035,125108,125108,45555,45555,45535,45535,44177,44177,19481,19481,19481,19481,4,4,0.4409760735224212,0.4409760735224212,0.9995609702557348,0.9995609702557348,0.970896560155259,0.970896560155259
49_2022-06-07_crr.txt,146819,146819,146819,146819,145843,145843,145786,145786,145786,145786,145365,145365,58244,58244,58224,58224,57261,57261,20314,20314,20314,20314,6,6,0.3547615305356176,0.3547615305356176,0.9996566169905912,0.9996566169905912,0.9933523590271014,0.9933523590271014
49_2022-06-07_crr_6395.txt,66231,66231,66231,66231,66231,66231,66212,66212,66212,66212,64947,64947,60492,60492,60372,60372,60186,60186,60186,60186,60187,60187,0,0,1.0,1.0,0.9980162666137672,0.9980162666137672,1.0,1.0
49_2022-06-08_crr.txt,173403,173403,173403,173403,168657,168657,168621,168621,168621,168621,168601,168601,163164,163164,161557,161557,157555,157555,121864,121864,121864,121864,7,7,0.7734695820507125,0.7734695820507125,0.9901510137040034,0.9901510137040034,0.972630231310877,0.972630231310877
